,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ts_x,action,img_path,user_x_x,ts_y,action_y,user_x_y,lat,lon
768,768,768,20031,1599868980,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599868980.jpeg,user26,1599868980.0,sleep,user26,37.5542807,126.92135439999998
769,769,769,20033,1599870000,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599870000.jpeg,user26,1599870000.0,sleep,user26,37.554504225,126.92236252500004
770,770,770,20035,1599873360,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599873360.jpeg,user26,1599873360.0,sleep,user26,37.55434954999999,126.92207625000002
771,771,771,20038,1599857160,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599857160.jpeg,user26,1599857160.0,sleep,user26,37.55433693333333,126.92204955833334
772,772,772,20041,1599872820,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599872820.jpeg,user26,1599872820.0,sleep,user26,37.55415419166666,126.92236230000002
773,773,773,20042,1599859860,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599859860.jpeg,user26,1599859860.0,sleep,user26,37.55433529166667,126.92202328333332
774,774,774,20044,1599858120,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599858120.jpeg,user26,1599858120.0,sleep,user26,37.55433994166666,126.92236230000002
775,775,775,20046,1599859560,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599859560.jpeg,user26,1599859560.0,sleep,user26,37.55362483333333,126.92181958333332
776,776,776,20047,1599864420,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599864420.jpeg,user26,1599864420.0,sleep,user26,37.554277391666666,126.92136353333336
777,777,777,20050,1599856200,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599856200.jpeg,user26,1599856200.0,sleep,user26,37.554492,126.92236230000002
778,778,778,20051,1599867540,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599867540.jpeg,user26,1599867540.0,sleep,user26,37.55428080833333,126.92135415833332
779,779,779,20052,1599859140,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599859140.jpeg,user26,1599859140.0,sleep,user26,37.55451020833333,126.92236968333334
780,780,780,20055,1599856260,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599856260.jpeg,user26,1599856260.0,sleep,user26,37.554492,126.92236230000002
781,781,781,20056,1599856320,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599856320.jpeg,user26,1599856320.0,sleep,user26,37.554492,126.92236230000002
782,782,782,20057,1599857580,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599857580.jpeg,user26,1599857580.0,sleep,user26,37.55419346666667,126.92242003333332
783,783,783,20058,1599867720,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599867720.jpeg,user26,1599867720.0,sleep,user26,37.55428245,126.9213496
784,784,784,20059,1599869580,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599869580.jpeg,user26,1599869580.0,sleep,user26,37.55420260833333,126.92231326666668
785,785,785,20061,1599865440,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599865440.jpeg,user26,1599865440.0,sleep,user26,37.5542807,126.92135436666666
786,786,786,20063,1599868320,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599868320.jpeg,user26,1599868320.0,sleep,user26,37.554263854545454,126.92136815454543
787,787,787,20066,1599863820,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599863820.jpeg,user26,1599863820.0,sleep,user26,37.55432275,126.92123849166666
788,788,788,20067,1599858540,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599858540.jpeg,user26,1599858540.0,sleep,user26,37.554512125,126.9224028
789,789,789,20068,1599872700,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599872700.jpeg,user26,1599872700.0,sleep,user26,37.55450034166667,126.92236238333336
790,790,790,20069,1599864060,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599864060.jpeg,user26,1599864060.0,sleep,user26,37.55430292727272,126.9212931818182
791,791,791,20070,1599858240,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599858240.jpeg,user26,1599858240.0,sleep,user26,37.5545167,126.92236230000002
792,792,792,20072,1599873960,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599873960.jpeg,user26,1599873960.0,sleep,user26,37.55427744166667,126.92137034166666
793,793,793,20073,1599868020,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599868020.jpeg,user26,1599868020.0,sleep,user26,37.5542807,126.92135439999998
794,794,794,20074,1599856680,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599856680.jpeg,user26,1599856680.0,sleep,user26,37.55452596666667,126.92236230000002
795,795,795,20075,1599862140,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599862140.jpeg,user26,1599862140.0,sleep,user26,37.55449090833333,126.92236008333334
796,796,796,20076,1599860160,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599860160.jpeg,user26,1599860160.0,sleep,user26,37.554035925,126.922309675
797,797,797,20077,1599866160,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599866160.jpeg,user26,1599866160.0,sleep,user26,37.55428383333333,126.92134670833332
798,798,798,20079,1599871380,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599871380.jpeg,user26,1599871380.0,sleep,user26,37.554349675000005,126.92207525000002
799,799,799,20080,1599858420,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599858420.jpeg,user26,1599858420.0,sleep,user26,37.55435838333334,126.92209317500004
800,800,800,20081,1599865920,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599865920.jpeg,user26,1599865920.0,sleep,user26,37.554318775,126.92125481666666
801,801,801,20082,1599867960,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599867960.jpeg,user26,1599867960.0,sleep,user26,37.5542807,126.92135439999998
802,802,802,20083,1599870780,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599870780.jpeg,user26,1599870780.0,sleep,user26,37.554412516666666,126.92263492499995
803,803,803,20085,1599859500,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599859500.jpeg,user26,1599859500.0,sleep,user26,37.553920075,126.92154990833332
804,804,804,20088,1599864720,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599864720.jpeg,user26,1599864720.0,sleep,user26,37.55442281818182,126.920963
805,805,805,20089,1599860280,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599860280.jpeg,user26,1599860280.0,sleep,user26,37.55423116666667,126.92238628333332
806,806,806,20090,1599861360,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599861360.jpeg,user26,1599861360.0,sleep,user26,37.55442325833334,126.92220615833332
807,807,807,20091,1599863760,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599863760.jpeg,user26,1599863760.0,sleep,user26,37.55431810833333,126.9212511
808,808,808,20092,1599870900,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599870900.jpeg,user26,1599870900.0,sleep,user26,37.55449154166667,126.92236045833334
809,809,809,20094,1599872520,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599872520.jpeg,user26,1599872520.0,sleep,user26,37.554243225,126.92235999999995
810,810,810,20097,1599865800,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599865800.jpeg,user26,1599865800.0,sleep,user26,37.55435649166667,126.92102429166668
811,811,811,20098,1599873240,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599873240.jpeg,user26,1599873240.0,sleep,user26,37.554536308333326,126.922359425
812,812,812,20101,1599873540,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599873540.jpeg,user26,1599873540.0,sleep,user26,37.55422094166666,126.92198845
813,813,813,20102,1599872640,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599872640.jpeg,user26,1599872640.0,sleep,user26,37.55453258333333,126.92236235833336
814,814,814,20103,1599864360,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599864360.jpeg,user26,1599864360.0,sleep,user26,37.55427218333333,126.92137785833334
815,815,815,20104,1599863640,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599863640.jpeg,user26,1599863640.0,sleep,user26,37.55427878333334,126.92135055
816,816,816,20106,1599862560,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599862560.jpeg,user26,1599862560.0,sleep,user26,37.55436606666667,126.92083373333332
817,817,817,20108,1599871800,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599871800.jpeg,user26,1599871800.0,sleep,user26,37.55439079166667,126.92236182499998
818,818,818,20110,1599866820,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599866820.jpeg,user26,1599866820.0,sleep,user26,37.55437513333333,126.92109430833334
819,819,819,20111,1599858360,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599858360.jpeg,user26,1599858360.0,sleep,user26,37.55447953636364,126.92234093636364
820,820,820,20113,1599863940,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599863940.jpeg,user26,1599863940.0,sleep,user26,37.5543102,126.92127315
821,821,821,20114,1599868380,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599868380.jpeg,user26,1599868380.0,sleep,user26,37.55428143333332,126.9213538
822,822,822,20117,1599871680,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599871680.jpeg,user26,1599871680.0,sleep,user26,37.55436009166667,126.922424975
823,823,823,20122,1599867240,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599867240.jpeg,user26,1599867240.0,sleep,user26,37.55428079166666,126.92135414166664
824,824,824,20127,1599857760,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599857760.jpeg,user26,1599857760.0,sleep,user26,37.55454149999999,126.92236040833336
825,825,825,20128,1599862260,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599862260.jpeg,user26,1599862260.0,sleep,user26,37.5543261,126.92202772499996
826,826,826,20130,1599865020,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599865020.jpeg,user26,1599865020.0,sleep,user26,37.55442661666667,126.920952575
827,827,827,20134,1599873720,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599873720.jpeg,user26,1599873720.0,sleep,user26,37.554264800000006,126.92236449090908
828,828,828,20135,1599866880,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599866880.jpeg,user26,1599866880.0,sleep,user26,37.554271766666666,126.92137904166664
829,829,829,20136,1599869280,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599869280.jpeg,user26,1599869280.0,sleep,user26,37.5542807,126.92135439999998
830,830,830,20139,1599870180,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599870180.jpeg,user26,1599870180.0,sleep,user26,37.554334175,126.92204390833332
831,831,831,20140,1599869520,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599869520.jpeg,user26,1599869520.0,sleep,user26,37.55475565833333,126.92096206666666
832,832,832,20141,1599863700,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599863700.jpeg,user26,1599863700.0,sleep,user26,37.554289700000005,126.92133037500004
833,833,833,20148,1599865080,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599865080.jpeg,user26,1599865080.0,sleep,user26,37.55442071666667,126.920968775
834,834,834,20149,1599863400,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599863400.jpeg,user26,1599863400.0,sleep,user26,37.55424755833333,126.9212874
835,835,835,20150,1599858660,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599858660.jpeg,user26,1599858660.0,sleep,user26,37.554147408333336,126.92234403333336
836,836,836,20153,1599864840,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599864840.jpeg,user26,1599864840.0,sleep,user26,37.55425654166667,126.9214209
837,837,837,20155,1599858300,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599858300.jpeg,user26,1599858300.0,sleep,user26,37.554493675,126.92236230000002
838,838,838,20162,1599871140,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599871140.jpeg,user26,1599871140.0,sleep,user26,37.554403075,126.92218525
839,839,839,20166,1599857460,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599857460.jpeg,user26,1599857460.0,sleep,user26,37.55434520833334,126.92206625
840,840,840,20169,1599863880,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599863880.jpeg,user26,1599863880.0,sleep,user26,37.55428414166666,126.92134496666664
841,841,841,20172,1599862080,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599862080.jpeg,user26,1599862080.0,sleep,user26,37.55449359166666,126.922365525
842,842,842,20173,1599861660,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599861660.jpeg,user26,1599861660.0,sleep,user26,37.55433575,126.92204719166666
843,843,843,20174,1599861600,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599861600.jpeg,user26,1599861600.0,sleep,user26,37.5543352,126.922046075
844,844,844,20175,1599866460,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599866460.jpeg,user26,1599866460.0,sleep,user26,37.55429181666667,126.92132365833334
845,845,845,20177,1599858600,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599858600.jpeg,user26,1599858600.0,sleep,user26,37.55429851666667,126.92237143333332
846,846,846,20178,1599868140,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599868140.jpeg,user26,1599868140.0,sleep,user26,37.5542807,126.92135441666665
847,847,847,20180,1599870540,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599870540.jpeg,user26,1599870540.0,sleep,user26,37.55450853636364,126.92239564545456
848,848,848,20182,1599866700,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599866700.jpeg,user26,1599866700.0,sleep,user26,37.55428907499999,126.92133133333334
849,849,849,20187,1599860520,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599860520.jpeg,user26,1599860520.0,sleep,user26,37.554420154545454,126.92236247272729
850,850,850,20188,1599863040,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599863040.jpeg,user26,1599863040.0,sleep,user26,37.55432819166666,126.92122360833332
851,851,851,20191,1599856620,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599856620.jpeg,user26,1599856620.0,sleep,user26,37.55448306666667,126.92236230000002
852,852,852,20193,1599860700,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599860700.jpeg,user26,1599860700.0,sleep,user26,37.554228183333336,126.9220653
853,853,853,20194,1599871560,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599871560.jpeg,user26,1599871560.0,sleep,user26,37.55432519166667,126.92202586666669
854,854,854,20195,1599872940,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599872940.jpeg,user26,1599872940.0,sleep,user26,37.55433828333333,126.92201590833334
855,855,855,20197,1599862980,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599862980.jpeg,user26,1599862980.0,sleep,user26,37.55428064166666,126.92135459166666
856,856,856,20199,1599873600,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599873600.jpeg,user26,1599873600.0,sleep,user26,37.55418728333333,126.92256863333334
857,857,857,20202,1599860820,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599860820.jpeg,user26,1599860820.0,sleep,user26,37.55441858333334,126.92240725
858,858,858,20203,1599862380,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599862380.jpeg,user26,1599862380.0,sleep,user26,37.55452215,126.92242312499998
859,859,859,20204,1599862740,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599862740.jpeg,user26,1599862740.0,sleep,user26,37.554355425,126.92116306666668
860,860,860,20206,1599861000,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599861000.jpeg,user26,1599861000.0,sleep,user26,37.554014550000005,126.92202030833334
861,861,861,20207,1599873000,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599873000.jpeg,user26,1599873000.0,sleep,user26,37.55430870909092,126.92218892727274
862,862,862,20208,1599870840,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599870840.jpeg,user26,1599870840.0,sleep,user26,37.55440223333333,126.92262658333334
863,863,863,20211,1599869040,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599869040.jpeg,user26,1599869040.0,sleep,user26,37.5542807,126.92135439999998
864,864,864,20212,1599867900,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599867900.jpeg,user26,1599867900.0,sleep,user26,37.5542807,126.92135439999998
865,865,865,20214,1599870120,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599870120.jpeg,user26,1599870120.0,sleep,user26,37.554325775,126.9220278
866,866,866,20215,1599872460,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599872460.jpeg,user26,1599872460.0,sleep,user26,37.55420437272728,126.9223634181818
867,867,867,20216,1599859020,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599859020.jpeg,user26,1599859020.0,sleep,user26,37.55440275,126.92239562500002
868,868,868,20217,1599860460,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599860460.jpeg,user26,1599860460.0,sleep,user26,37.55420270833334,126.92236185833332
869,869,869,20218,1599866580,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599866580.jpeg,user26,1599866580.0,sleep,user26,37.554277975,126.92136193333332
870,870,870,20221,1599862920,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599862920.jpeg,user26,1599862920.0,sleep,user26,37.55428822727273,126.92133353636363
871,871,871,20222,1599868440,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599868440.jpeg,user26,1599868440.0,sleep,user26,37.55428069166666,126.92135439999998
872,872,872,20223,1599865200,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599865200.jpeg,user26,1599865200.0,sleep,user26,37.554280608333336,126.92135466666667
873,873,873,20225,1599870960,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599870960.jpeg,user26,1599870960.0,sleep,user26,37.55450941666667,126.92231245833334
874,874,874,20226,1599856380,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599856380.jpeg,user26,1599856380.0,sleep,user26,37.554492,126.92236230000002
875,875,875,20227,1599858840,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599858840.jpeg,user26,1599858840.0,sleep,user26,37.55455260833333,126.92239785
876,876,876,20228,1599872880,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599872880.jpeg,user26,1599872880.0,sleep,user26,37.55429919166667,126.92236230000002
877,877,877,20230,1599860220,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599860220.jpeg,user26,1599860220.0,sleep,user26,37.554251541666666,126.92244178333334
878,878,878,20231,1599866220,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599866220.jpeg,user26,1599866220.0,sleep,user26,37.55427869166667,126.92135910833332
879,879,879,20232,1599859800,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599859800.jpeg,user26,1599859800.0,sleep,user26,37.55433046666666,126.92213271666668
880,880,880,20233,1599861780,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599861780.jpeg,user26,1599861780.0,sleep,user26,37.55432416666667,126.92202381666664
881,881,881,20234,1599856500,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599856500.jpeg,user26,1599856500.0,sleep,user26,37.55439416666666,126.92236230000002
882,882,882,20235,1599865740,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599865740.jpeg,user26,1599865740.0,sleep,user26,37.554379941666674,126.92099613333336
883,883,883,20237,1599869700,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599869700.jpeg,user26,1599869700.0,sleep,user26,37.55418274166666,126.92242172499998
884,884,884,20240,1599859440,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599859440.jpeg,user26,1599859440.0,sleep,user26,37.554367,126.92211022500004
885,885,885,20241,1599871980,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599871980.jpeg,user26,1599871980.0,sleep,user26,37.55439673333333,126.922172075
886,886,886,20244,1599858720,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599858720.jpeg,user26,1599858720.0,sleep,user26,37.554158066666666,126.92212323333332
887,887,887,20245,1599856440,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599856440.jpeg,user26,1599856440.0,sleep,user26,37.554492,126.92236230000002
888,888,888,20246,1599871440,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599871440.jpeg,user26,1599871440.0,sleep,user26,37.55434400833333,126.92206384166668
889,889,889,20248,1599866280,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599866280.jpeg,user26,1599866280.0,sleep,user26,37.5542799,126.9213563
890,890,890,20250,1599860940,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599860940.jpeg,user26,1599860940.0,sleep,user26,37.554475625,126.92236045833334
891,891,891,20252,1599861120,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599861120.jpeg,user26,1599861120.0,sleep,user26,37.554185375,126.92232314166664
892,892,892,20253,1599864180,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599864180.jpeg,user26,1599864180.0,sleep,user26,37.554283275,126.92134731666664
893,893,893,20254,1599857280,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599857280.jpeg,user26,1599857280.0,sleep,user26,37.55432738333333,126.92203033333334
894,894,894,20255,1599863280,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599863280.jpeg,user26,1599863280.0,sleep,user26,37.554282275,126.92135006666666
895,895,895,20256,1599863460,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599863460.jpeg,user26,1599863460.0,sleep,user26,37.554303775,126.921364825
896,896,896,20257,1599868080,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599868080.jpeg,user26,1599868080.0,sleep,user26,37.55428148333332,126.92135223333332
897,897,897,20258,1599871920,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599871920.jpeg,user26,1599871920.0,sleep,user26,37.554351583333336,126.92207151666668
898,898,898,20259,1599862680,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599862680.jpeg,user26,1599862680.0,sleep,user26,37.554314383333335,126.92126204166668
899,899,899,20264,1599871080,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599871080.jpeg,user26,1599871080.0,sleep,user26,37.55439628333333,126.922170975
900,900,900,20265,1599868680,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599868680.jpeg,user26,1599868680.0,sleep,user26,37.5542807,126.92135439999998
901,901,901,20266,1599873480,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599873480.jpeg,user26,1599873480.0,sleep,user26,37.55425296666667,126.92165418333332
902,902,902,20267,1599872760,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599872760.jpeg,user26,1599872760.0,sleep,user26,37.55431863333333,126.92236230000002
903,903,903,20268,1599862620,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599862620.jpeg,user26,1599862620.0,sleep,user26,37.55441304166667,126.9208693
904,904,904,20269,1599871020,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599871020.jpeg,user26,1599871020.0,sleep,user26,37.55449620833334,126.92235055
905,905,905,20270,1599866640,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599866640.jpeg,user26,1599866640.0,sleep,user26,37.554292983333326,126.92132060833336
906,906,906,20271,1599857640,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599857640.jpeg,user26,1599857640.0,sleep,user26,37.55417774166667,126.92237715
907,907,907,20273,1599857100,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599857100.jpeg,user26,1599857100.0,sleep,user26,37.554492,126.92236230000002
908,908,908,20276,1599868860,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599868860.jpeg,user26,1599868860.0,sleep,user26,37.5542807,126.921354425
909,909,909,20277,1599872400,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599872400.jpeg,user26,1599872400.0,sleep,user26,37.55419556666667,126.92238754166664
910,910,910,20278,1599861240,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599861240.jpeg,user26,1599861240.0,sleep,user26,37.554411058333336,126.92238116666668
911,911,911,20281,1599867360,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599867360.jpeg,user26,1599867360.0,sleep,user26,37.55428120909091,126.9213529818182
912,912,912,20282,1599857340,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599857340.jpeg,user26,1599857340.0,sleep,user26,37.554437263636366,126.9222519
913,913,913,20283,1599865500,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599865500.jpeg,user26,1599865500.0,sleep,user26,37.5542807,126.92135439999998
914,914,914,20285,1599867300,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599867300.jpeg,user26,1599867300.0,sleep,user26,37.554280775,126.92135424166666
915,915,915,20286,1599864780,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599864780.jpeg,user26,1599864780.0,sleep,user26,37.55431178333334,126.92126881666664
916,916,916,20288,1599866940,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599866940.jpeg,user26,1599866940.0,sleep,user26,37.554268400000005,126.9213883
917,917,917,20290,1599868500,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599868500.jpeg,user26,1599868500.0,sleep,user26,37.5542807,126.92135439999998
918,918,918,20292,1599866340,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599866340.jpeg,user26,1599866340.0,sleep,user26,37.55428086666666,126.92135399166666
919,919,919,20293,1599861300,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599861300.jpeg,user26,1599861300.0,sleep,user26,37.55433536666667,126.92201547500002
920,920,920,20294,1599871500,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599871500.jpeg,user26,1599871500.0,sleep,user26,37.554416675,126.92221036666666
921,921,921,20295,1599873420,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599873420.jpeg,user26,1599873420.0,sleep,user26,37.554288225,126.92214343333332
922,922,922,20298,1599868800,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599868800.jpeg,user26,1599868800.0,sleep,user26,37.55428080909092,126.92135410909091
923,923,923,20299,1599862800,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599862800.jpeg,user26,1599862800.0,sleep,user26,37.554341,126.92118893333334
924,924,924,20300,1599862860,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599862860.jpeg,user26,1599862860.0,sleep,user26,37.55427169166666,126.92137785833332
925,925,925,20301,1599869100,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599869100.jpeg,user26,1599869100.0,sleep,user26,37.5542807,126.92135439999998
926,926,926,20303,1599860040,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599860040.jpeg,user26,1599860040.0,sleep,user26,37.554333625,126.922042825
927,927,927,20304,1599870240,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599870240.jpeg,user26,1599870240.0,sleep,user26,37.554442,126.92226148333332
928,928,928,20305,1599858060,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599858060.jpeg,user26,1599858060.0,sleep,user26,37.55417749166666,126.92236230000002
929,929,929,20306,1599874080,sleep,../dataset_2020/user26-30/user26/1599836400/mfcc/1599874080.jpeg,user26,1599874080.0,sleep,user26,37.5542692,126.92150431666668
